date,open,high,low,close,Volume
2020-03-20,1472.795,1516.18,1455.32,1499.094,129097.0
2020-03-21,1499.094,1499.094,1499.094,1499.094,0.0
2020-03-22,1499.094,1499.094,1499.094,1499.094,0.0
2020-03-23,1499.094,1561.228,1482.79,1553.122,124588.0
2020-03-24,1553.122,1634.423,1552.933,1627.713,104987.0
2020-03-25,1627.713,1640.353,1596.376,1617.35,123254.0
2020-03-26,1617.35,1644.433,1597.638,1630.183,124577.0
2020-03-27,1630.183,1634.049,1614.898,1627.724,111188.0
2020-03-28,1627.724,1627.724,1627.724,1627.724,0.0
2020-03-29,1627.724,1627.724,1627.724,1627.724,0.0
2020-03-30,1627.724,1632.264,1611.862,1622.83,104178.0
2020-03-31,1622.83,1623.796,1574.805,1577.1,102412.0
2020-04-01,1577.1,1600.738,1572.827,1591.395,87477.0
2020-04-02,1591.395,1619.97,1583.224,1612.866,117134.0
2020-04-03,1612.866,1626.062,1606.82,1618.425,100045.0
2020-04-04,1618.425,1618.425,1618.425,1618.425,0.0
2020-04-05,1618.425,1618.425,1618.425,1618.425,0.0
2020-04-06,1618.425,1669.163,1609.26,1661.809,151285.0
2020-04-07,1661.809,1675.605,1642.9,1648.838,77853.0
2020-04-08,1648.838,1656.586,1641.474,1645.544,104159.0
2020-04-09,1645.544,1690.25,1643.836,1683.505,126972.0
2020-04-10,1683.505,1683.505,1683.505,1683.505,0.0
2020-04-11,1683.505,1683.505,1683.505,1683.505,0.0
2020-04-12,1683.505,1683.505,1683.505,1683.505,0.0
2020-04-13,1683.505,1723.867,1675.045,1713.419,153731.0
2020-04-14,1713.419,1747.722,1709.449,1727.175,190349.0
2020-04-15,1727.175,1731.474,1708.284,1715.948,162428.0
2020-04-16,1715.948,1738.754,1708.0,1718.352,93754.0
2020-04-17,1718.352,1718.866,1679.804,1683.5,175968.0
2020-04-18,1683.5,1683.5,1683.5,1683.5,0.0
2020-04-19,1683.5,1683.5,1683.5,1683.5,0.0
2020-04-20,1683.5,1702.419,1671.218,1696.239,115193.0
2020-04-21,1696.239,1697.954,1661.416,1687.048,181789.0
2020-04-22,1687.048,1718.604,1680.478,1714.292,178497.0
2020-04-23,1714.292,1738.878,1707.418,1731.391,251662.0
2020-04-24,1731.391,1736.566,1710.857,1729.406,184363.0
2020-04-25,1729.406,1729.406,1729.406,1729.406,0.0
2020-04-26,1729.406,1729.406,1729.406,1729.406,0.0
2020-04-27,1729.406,1729.406,1706.545,1713.938,140644.0
2020-04-28,1713.938,1716.958,1692.285,1708.96,149401.0
2020-04-29,1708.96,1718.15,1697.185,1712.734,119656.0
2020-04-30,1712.734,1722.328,1681.554,1686.618,135628.0
2020-05-01,1686.618,1706.534,1670.909,1701.282,161342.0
2020-05-02,1701.282,1701.282,1701.282,1701.282,0.0
2020-05-03,1701.282,1701.282,1701.282,1701.282,0.0
2020-05-04,1701.282,1713.73,1692.087,1701.424,65212.0
2020-05-05,1701.424,1711.916,1689.819,1705.682,77559.0
2020-05-06,1705.682,1708.492,1682.632,1685.384,46695.0
2020-05-07,1685.384,1722.294,1683.841,1715.553,87845.0
2020-05-08,1715.553,1723.654,1701.374,1702.39,98541.0
2020-05-09,1702.39,1702.39,1702.39,1702.39,0.0
2020-05-10,1702.39,1702.39,1702.39,1702.39,0.0
2020-05-11,1702.39,1712.342,1692.126,1697.826,86205.0
2020-05-12,1697.826,1711.19,1693.948,1702.46,113313.0
2020-05-13,1702.46,1718.252,1699.259,1716.956,165394.0
2020-05-14,1716.956,1736.158,1711.268,1730.786,112705.0
2020-05-15,1730.786,1751.718,1728.846,1742.624,122146.0
2020-05-16,1742.624,1742.624,1742.624,1742.624,0.0
2020-05-17,1742.624,1742.624,1742.624,1742.624,0.0
2020-05-18,1742.624,1765.256,1727.41,1732.882,156510.0
2020-05-19,1732.882,1747.86,1726.624,1744.77,131270.0
2020-05-20,1744.77,1754.049,1742.206,1748.104,83807.0
2020-05-21,1748.104,1749.062,1717.568,1727.168,73426.0
2020-05-22,1727.168,1740.227,1724.508,1734.448,65954.0
2020-05-23,1734.448,1734.448,1734.448,1734.448,0.0
2020-05-24,1734.448,1734.448,1734.448,1734.448,0.0
2020-05-25,1734.448,1735.629,1721.21,1729.186,26019.0
2020-05-26,1729.186,1735.577,1708.91,1711.079,72118.0
2020-05-27,1711.079,1716.118,1694.006,1709.417,97269.0
2020-05-28,1709.417,1727.545,1705.767,1718.807,68774.0
2020-05-29,1718.807,1737.914,1712.622,1729.615,73530.0
2020-05-30,1729.615,1729.615,1729.615,1729.615,0.0
2020-05-31,1729.615,1729.615,1729.615,1729.615,0.0
2020-06-01,1729.615,1744.694,1727.46,1739.923,75208.0
2020-06-02,1739.923,1745.304,1721.698,1727.951,88040.0
2020-06-03,1727.951,1732.312,1689.589,1698.056,101668.0
2020-06-04,1698.056,1721.483,1697.342,1714.272,78238.0
2020-06-05,1714.272,1716.875,1670.438,1685.27,128662.0
2020-06-06,1685.27,1685.27,1685.27,1685.27,0.0
2020-06-07,1685.27,1685.27,1685.27,1685.27,0.0
2020-06-08,1685.27,1700.494,1677.506,1698.298,106104.0
2020-06-09,1698.298,1720.888,1692.368,1714.786,117262.0
2020-06-10,1714.786,1739.932,1708.34,1738.67,113502.0
2020-06-11,1738.67,1744.918,1721.294,1727.216,113761.0
2020-06-12,1727.216,1743.34,1722.501,1730.905,136550.0
2020-06-13,1730.905,1730.905,1730.905,1730.905,0.0
2020-06-14,1730.905,1730.905,1730.905,1730.905,0.0
2020-06-15,1730.905,1734.206,1704.484,1725.154,93973.0
2020-06-16,1725.154,1733.029,1716.973,1727.09,96807.0
2020-06-17,1727.09,1730.22,1712.78,1726.761,63600.0
2020-06-18,1726.761,1737.826,1717.695,1722.644,44710.0
2020-06-19,1722.644,1745.282,1721.646,1744.189,38502.0
2020-06-20,1744.189,1744.189,1744.189,1744.189,0.0
2020-06-21,1744.189,1744.189,1744.189,1744.189,0.0
2020-06-22,1744.189,1763.13,1742.68,1754.766,49522.0
2020-06-23,1754.766,1770.942,1747.566,1767.72,50332.0
2020-06-24,1767.72,1779.446,1760.82,1761.718,54281.0
2020-06-25,1761.718,1769.0,1754.25,1763.692,41095.0
2020-06-26,1763.692,1772.03,1747.572,1771.478,42860.0
2020-06-27,1771.478,1771.478,1771.478,1771.478,0.0
2020-06-28,1771.478,1771.478,1771.478,1771.478,0.0
2020-06-29,1771.478,1775.692,1765.944,1772.65,32188.0
2020-06-30,1772.65,1786.023,1764.646,1780.872,31474.0
2020-07-01,1780.872,1789.265,1759.284,1770.477,44515.0
2020-07-02,1770.477,1779.69,1757.665,1775.74,35026.0
2020-07-03,1775.74,1777.192,1772.776,1775.086,12571.0
2020-07-04,1775.086,1775.086,1775.086,1775.086,0.0
2020-07-05,1775.086,1775.086,1775.086,1775.086,0.0
2020-07-06,1775.086,1787.156,1770.1,1784.366,26503.0
2020-07-07,1784.366,1797.415,1773.788,1795.25,32537.0
2020-07-08,1795.25,1818.092,1791.529,1809.006,33419.0
2020-07-09,1809.006,1816.064,1795.734,1803.382,40038.0
2020-07-10,1803.382,1810.692,1794.246,1798.446,24302.0
2020-07-11,1798.446,1798.446,1798.446,1798.446,0.0
2020-07-12,1798.446,1798.446,1798.446,1798.446,0.0
2020-07-13,1798.446,1813.472,1798.115,1802.342,34336.0
2020-07-14,1802.342,1810.918,1790.766,1809.406,43905.0
2020-07-15,1809.406,1815.236,1802.473,1810.36,30682.0
2020-07-16,1810.36,1813.494,1795.118,1797.436,26520.0
2020-07-17,1797.436,1811.924,1795.99,1810.046,20078.0
2020-07-18,1810.046,1810.046,1810.046,1810.046,0.0
2020-07-19,1810.046,1810.046,1810.046,1810.046,0.0
2020-07-20,1810.046,1820.648,1805.878,1817.312,28696.0
2020-07-21,1817.312,1843.476,1815.852,1841.673,37033.0
2020-07-22,1841.673,1872.234,1841.032,1871.828,75073.0
2020-07-23,1871.828,1898.374,1863.849,1887.534,78679.0
2020-07-24,1887.534,1906.585,1881.586,1901.637,54514.0
2020-07-25,1901.637,1901.637,1901.637,1901.637,0.0
2020-07-26,1901.637,1901.637,1901.637,1901.637,0.0
2020-07-27,1901.637,1945.646,1900.01,1942.076,86023.0
2020-07-28,1942.076,1981.356,1907.066,1958.672,141981.0
2020-07-29,1958.672,1980.842,1941.526,1970.91,81900.0
2020-07-30,1970.91,1971.65,1939.339,1956.059,87326.0
2020-07-31,1956.059,1983.102,1955.344,1975.962,89727.0
2020-08-01,1975.962,1975.962,1975.962,1975.962,0.0
2020-08-02,1975.962,1975.962,1975.962,1975.962,0.0
2020-08-03,1975.962,1986.765,1960.54,1976.742,56967.0
2020-08-04,1976.742,2020.03,1966.855,2019.413,65982.0
2020-08-05,2019.413,2055.926,2009.676,2038.154,108132.0
2020-08-06,2038.154,2069.816,2034.652,2063.31,92898.0
2020-08-07,2063.31,2075.282,2015.531,2035.23,130891.0
2020-08-08,2035.23,2035.23,2035.23,2035.23,0.0
2020-08-09,2035.23,2035.23,2035.23,2035.23,0.0
2020-08-10,2035.23,2049.915,2019.3,2027.745,80336.0
2020-08-11,2027.745,2030.108,1901.616,1912.075,169976.0
2020-08-12,1912.075,1949.502,1862.899,1916.642,187634.0
2020-08-13,1916.642,1966.42,1913.058,1953.57,119872.0
2020-08-14,1953.57,1962.432,1932.32,1944.714,95748.0
2020-08-15,1944.714,1944.714,1944.714,1944.714,0.0
2020-08-16,1944.714,1944.714,1944.714,1944.714,0.0
2020-08-17,1944.714,1991.091,1929.648,1985.223,87136.0
2020-08-18,1985.223,2015.726,1976.038,2001.934,109838.0
2020-08-19,2001.934,2006.742,1924.778,1929.572,136927.0
2020-08-20,1929.572,1955.47,1924.864,1946.966,129805.0
2020-08-21,1946.966,1956.087,1911.586,1940.498,107006.0
2020-08-22,1940.498,1940.498,1940.498,1940.498,0.0
2020-08-23,1940.498,1940.498,1940.498,1940.498,0.0
2020-08-24,1940.498,1961.893,1923.931,1929.08,85057.0
2020-08-25,1929.08,1937.739,1914.389,1928.2,75297.0
2020-08-26,1928.2,1954.742,1902.726,1954.034,80435.0
2020-08-27,1954.034,1977.187,1910.19,1929.271,128065.0
2020-08-28,1929.271,1973.898,1923.188,1965.026,97119.0
2020-08-29,1965.026,1965.026,1965.026,1965.026,0.0
2020-08-30,1965.026,1965.026,1965.026,1965.026,0.0
2020-08-31,1965.026,1976.776,1954.416,1967.646,78047.0
2020-09-01,1967.646,1992.565,1963.354,1970.486,84372.0
2020-09-02,1970.486,1973.334,1932.681,1942.888,91768.0
2020-09-03,1942.888,1951.178,1921.905,1930.673,96499.0
2020-09-04,1930.673,1949.496,1916.696,1934.024,97600.0
2020-09-05,1934.024,1934.024,1934.024,1934.024,0.0
2020-09-06,1934.024,1934.024,1934.024,1934.024,0.0
2020-09-07,1934.024,1941.477,1924.636,1928.448,33374.0
2020-09-08,1928.448,1940.856,1906.628,1931.694,88080.0
2020-09-09,1931.694,1950.852,1920.169,1946.534,57249.0
2020-09-10,1946.534,1966.57,1941.478,1946.27,71452.0
2020-09-11,1946.27,1954.773,1937.242,1940.456,54543.0
2020-09-12,1940.456,1940.456,1940.456,1940.456,0.0
2020-09-13,1940.456,1940.456,1940.456,1940.456,0.0
2020-09-14,1940.456,1962.535,1937.25,1956.442,40473.0
2020-09-15,1956.442,1972.221,1948.468,1954.198,46398.0
2020-09-16,1954.198,1973.782,1949.914,1959.59,64104.0
2020-09-17,1959.59,1960.987,1932.886,1944.276,67548.0
2020-09-18,1944.276,1960.134,1944.147,1950.506,42808.0
2020-09-19,1950.506,1950.506,1950.506,1950.506,0.0
2020-09-20,1950.506,1950.506,1950.506,1950.506,0.0
2020-09-21,1950.506,1955.624,1882.428,1912.674,99324.0
2020-09-22,1912.674,1920.057,1894.7,1900.038,93987.0
2020-09-23,1900.038,1905.438,1855.851,1863.45,115073.0
2020-09-24,1863.45,1877.119,1848.842,1867.818,117358.0
2020-09-25,1867.818,1875.22,1852.619,1861.62,78215.0
2020-09-26,1861.62,1861.62,1861.62,1861.62,0.0
2020-09-27,1861.62,1861.62,1861.62,1861.62,0.0
2020-09-28,1861.62,1883.101,1848.801,1881.414,69930.0
2020-09-29,1881.414,1899.083,1875.684,1897.205,56840.0
2020-09-30,1897.205,1902.349,1881.524,1885.5,73757.0
2020-10-01,1885.5,1912.662,1884.72,1906.12,73585.0
2020-10-02,1906.12,1917.165,1889.866,1899.168,74993.0
2020-10-03,1899.168,1899.168,1899.168,1899.168,0.0
2020-10-04,1899.168,1899.168,1899.168,1899.168,0.0
2020-10-05,1899.168,1918.694,1887.132,1913.445,47095.0
2020-10-06,1913.445,1921.277,1874.808,1878.177,65886.0
2020-10-07,1878.177,1898.066,1872.898,1887.592,57560.0
2020-10-08,1887.592,1900.687,1882.0,1893.608,43660.0
2020-10-09,1893.608,1930.57,1893.602,1930.521,43790.0
2020-10-10,1930.521,1930.521,1930.521,1930.521,0.0
2020-10-11,1930.521,1930.521,1930.521,1930.521,0.0
2020-10-12,1930.521,1933.292,1918.643,1922.702,47331.0
2020-10-13,1922.702,1925.508,1886.578,1891.204,64236.0
2020-10-14,1891.204,1912.962,1882.434,1901.679,46226.0
2020-10-15,1901.679,1908.999,1889.644,1908.256,65572.0
2020-10-16,1908.256,1914.046,1897.878,1899.33,38183.0
2020-10-17,1899.33,1899.33,1899.33,1899.33,0.0
2020-10-18,1899.33,1899.33,1899.33,1899.33,0.0
2020-10-19,1899.33,1918.54,1897.166,1904.4,39284.0
2020-10-20,1904.4,1914.125,1894.605,1907.169,42193.0
2020-10-21,1907.169,1931.401,1907.169,1924.456,43930.0
2020-10-22,1924.456,1925.94,1894.775,1904.014,43312.0
2020-10-23,1904.014,1914.359,1894.483,1902.04,34605.0
2020-10-24,1902.04,1902.04,1902.04,1902.04,0.0
2020-10-25,1902.04,1902.04,1902.04,1902.04,0.0
2020-10-26,1902.04,1908.594,1891.508,1902.272,44045.0
2020-10-27,1902.272,1911.354,1897.914,1907.78,28852.0
2020-10-28,1907.78,1910.826,1869.46,1877.246,57601.0
2020-10-29,1877.246,1885.054,1860.08,1867.959,60575.0
2020-10-30,1867.959,1889.756,1864.396,1878.952,56821.0
2020-10-31,1878.952,1878.952,1878.952,1878.952,0.0
2020-11-01,1878.952,1878.952,1878.952,1878.952,0.0
2020-11-02,1878.952,1896.084,1873.504,1895.774,41388.0
2020-11-03,1895.774,1910.633,1887.096,1909.81,39630.0
2020-11-04,1909.81,1916.484,1882.212,1903.015,125267.0
2020-11-05,1903.015,1952.786,1902.332,1949.632,68918.0
2020-11-06,1949.632,1960.386,1935.722,1951.193,73663.0
2020-11-07,1951.193,1951.193,1951.193,1951.193,0.0
2020-11-08,1951.193,1951.193,1951.193,1951.193,0.0
2020-11-09,1951.193,1965.572,1850.53,1861.914,135189.0
2020-11-10,1861.914,1890.513,1860.146,1877.281,74820.0
2020-11-11,1877.281,1884.473,1856.448,1865.42,52714.0
2020-11-12,1865.42,1883.878,1862.787,1876.974,46208.0
2020-11-13,1876.974,1896.882,1874.198,1889.565,35941.0
2020-11-14,1889.565,1889.565,1889.565,1889.565,0.0
2020-11-15,1889.565,1889.565,1889.565,1889.565,0.0
2020-11-16,1889.565,1899.112,1864.541,1888.839,56153.0
2020-11-17,1888.839,1893.536,1876.988,1880.388,38883.0
2020-11-18,1880.388,1884.856,1863.772,1872.464,42880.0
2020-11-19,1872.464,1874.116,1852.792,1866.12,46815.0
2020-11-20,1866.12,1879.818,1860.967,1870.987,37399.0
2020-11-21,1870.987,1870.987,1870.987,1870.987,0.0
2020-11-22,1870.987,1870.987,1870.987,1870.987,0.0
2020-11-23,1870.987,1876.139,1831.073,1837.828,52128.0
2020-11-24,1837.828,1839.038,1800.424,1807.459,67568.0
2020-11-25,1807.459,1817.771,1801.806,1807.846,40606.0
2020-11-26,1807.846,1818.336,1805.857,1810.474,23945.0
2020-11-27,1810.474,1813.868,1774.41,1786.92,43734.0
2020-11-28,1786.92,1786.92,1786.92,1786.92,0.0
2020-11-29,1786.92,1786.92,1786.92,1786.92,0.0
2020-11-30,1786.92,1789.937,1764.57,1776.881,58866.0
2020-12-01,1776.881,1817.362,1775.897,1815.137,45782.0
2020-12-02,1815.137,1832.518,1807.543,1830.705,42996.0
2020-12-03,1830.705,1843.984,1823.772,1840.936,46938.0
2020-12-04,1840.936,1848.202,1829.276,1838.79,46133.0
2020-12-05,1838.79,1838.79,1838.79,1838.79,0.0
2020-12-06,1838.79,1838.79,1838.79,1838.79,0.0
2020-12-07,1838.79,1868.576,1822.253,1862.424,47678.0
2020-12-08,1862.424,1875.306,1856.95,1870.434,40650.0
2020-12-09,1870.434,1870.62,1825.579,1840.086,60583.0
2020-12-10,1840.086,1850.015,1828.77,1836.693,52397.0
2020-12-11,1836.693,1847.751,1824.184,1839.303,44164.0
2020-12-12,1839.303,1839.303,1839.303,1839.303,0.0
2020-12-13,1839.303,1839.303,1839.303,1839.303,0.0
2020-12-14,1839.303,1839.624,1819.418,1827.059,44731.0
2020-12-15,1827.059,1855.442,1825.568,1853.45,41659.0
2020-12-16,1853.45,1865.65,1844.844,1864.552,59833.0
2020-12-17,1864.552,1896.318,1862.129,1885.546,51208.0
2020-12-18,1885.546,1889.722,1877.494,1881.479,43226.0
2020-12-19,1881.479,1881.479,1881.479,1881.479,0.0
2020-12-20,1881.479,1881.479,1881.479,1881.479,0.0
2020-12-21,1881.479,1906.809,1855.148,1876.848,98895.0
2020-12-22,1876.848,1884.336,1859.032,1860.254,55239.0
2020-12-23,1860.254,1878.611,1857.132,1873.37,46778.0
2020-12-24,1873.37,1883.725,1869.582,1879.555,28388.0
2020-12-25,1879.555,1879.555,1879.555,1879.555,0.0
2020-12-26,1879.555,1879.555,1879.555,1879.555,0.0
2020-12-27,1879.555,1879.555,1879.555,1879.555,0.0
2020-12-28,1879.555,1900.296,1869.309,1873.694,58439.0
2020-12-29,1873.694,1886.44,1871.868,1878.349,42724.0
2020-12-30,1878.349,1894.581,1876.199,1894.508,32040.0
2020-12-31,1894.508,1901.026,1885.528,1898.391,37540.0
2021-01-01,1898.391,1898.391,1898.391,1898.391,0.0
2021-01-02,1898.391,1898.391,1898.391,1898.391,0.0
2021-01-03,1898.391,1898.391,1898.391,1898.391,0.0
2021-01-04,1898.391,1944.518,1898.391,1942.887,63961.0
2021-01-05,1942.887,1953.093,1934.443,1950.076,54638.0
2021-01-06,1950.076,1959.406,1900.9,1919.062,101257.0
2021-01-07,1919.062,1927.725,1906.982,1913.589,65904.0
2021-01-08,1913.589,1917.545,1828.276,1849.215,118781.0
2021-01-09,1849.215,1849.215,1849.215,1849.215,0.0
2021-01-10,1849.215,1849.215,1849.215,1849.215,0.0
2021-01-11,1849.215,1856.825,1817.16,1843.61,98790.0
2021-01-12,1843.61,1863.87,1836.767,1854.738,66885.0
2021-01-13,1854.738,1863.108,1842.094,1845.272,51493.0
2021-01-14,1845.272,1857.593,1829.486,1846.258,66884.0
2021-01-15,1846.258,1856.992,1823.462,1828.586,65628.0
2021-01-16,1828.586,1828.586,1828.586,1828.586,0.0
2021-01-17,1828.586,1828.586,1828.586,1828.586,0.0
2021-01-18,1828.586,1840.85,1802.955,1837.785,46426.0
2021-01-19,1837.785,1845.67,1833.145,1840.025,49685.0
2021-01-20,1840.025,1871.8,1832.57,1871.65,57237.0
2021-01-21,1871.65,1875.17,1858.28,1869.92,53972.0
2021-01-22,1869.92,1870.84,1837.46,1855.8,62970.0
2021-01-23,1855.8,1855.8,1855.8,1855.8,0.0
2021-01-24,1855.8,1855.8,1855.8,1855.8,0.0
2021-01-25,1855.8,1867.95,1847.27,1855.99,57517.0
2021-01-26,1855.99,1861.795,1848.44,1850.78,46477.0
2021-01-27,1850.78,1853.22,1831.426,1844.44,73175.0
2021-01-28,1844.44,1864.22,1834.13,1842.66,94088.0
2021-01-29,1842.66,1875.736,1839.646,1847.74,106918.0
2021-01-30,1847.74,1847.74,1847.74,1847.74,0.0
2021-01-31,1847.74,1847.74,1847.74,1847.74,0.0
2021-02-01,1847.74,1871.89,1847.74,1860.77,127064.0
2021-02-02,1860.77,1864.11,1829.605,1838.03,95565.0
2021-02-03,1838.03,1844.95,1829.8,1834.07,57533.0
2021-02-04,1834.07,1834.82,1785.02,1793.995,86653.0
2021-02-05,1793.995,1815.2,1792.13,1814.2,65713.0
2021-02-06,1814.2,1814.2,1814.2,1814.2,0.0
2021-02-07,1814.2,1814.2,1814.2,1814.2,0.0
2021-02-08,1814.2,1839.23,1807.865,1830.765,54930.0
2021-02-09,1830.765,1848.63,1828.93,1838.77,55744.0
2021-02-10,1838.77,1855.455,1834.175,1843.385,59347.0
2021-02-11,1843.385,1847.574,1821.18,1825.64,49614.0
2021-02-12,1825.64,1830.816,1810.605,1824.4,50213.0
2021-02-13,1824.4,1824.4,1824.4,1824.4,0.0
2021-02-14,1824.4,1824.4,1824.4,1824.4,0.0
2021-02-15,1824.4,1827.1,1816.065,1818.776,24588.0
2021-02-16,1818.776,1826.5,1789.576,1794.436,82041.0
2021-02-17,1794.436,1795.158,1769.526,1776.305,83795.0
2021-02-18,1776.305,1789.69,1768.47,1775.865,72463.0
2021-02-19,1775.865,1791.696,1760.754,1784.185,81885.0
2021-02-20,1784.185,1784.185,1784.185,1784.185,0.0
2021-02-21,1784.185,1784.185,1784.185,1784.185,0.0
2021-02-22,1784.185,1812.722,1780.78,1809.9,79193.0
2021-02-23,1809.9,1816.1,1795.704,1805.88,81239.0
2021-02-24,1805.88,1813.966,1783.65,1805.045,84820.0
2021-02-25,1805.045,1805.53,1765.546,1770.55,141770.0
2021-02-26,1770.55,1775.904,1717.27,1734.375,153253.0
2021-02-27,1734.375,1734.375,1734.375,1734.375,0.0
2021-02-28,1734.375,1734.375,1734.375,1734.375,0.0
2021-03-01,1734.375,1759.95,1719.78,1724.94,87880.0
2021-03-02,1724.94,1739.19,1707.336,1738.348,99689.0
2021-03-03,1738.348,1741.02,1701.964,1710.915,80651.0
2021-03-04,1710.915,1723.27,1690.525,1697.635,115520.0
2021-03-05,1697.635,1707.84,1687.29,1703.12,90872.0
2021-03-06,1703.12,1703.12,1703.12,1703.12,0.0
2021-03-07,1703.12,1703.12,1703.12,1703.12,0.0
2021-03-08,1703.12,1714.45,1676.866,1683.494,63396.0
2021-03-09,1683.494,1720.682,1680.25,1715.895,72499.0
2021-03-10,1715.895,1726.845,1708.284,1726.745,64710.0
2021-03-11,1726.745,1739.89,1719.325,1722.625,58832.0
2021-03-12,1722.625,1729.386,1699.224,1726.965,70543.0
2021-03-13,1726.965,1726.965,1726.965,1726.965,0.0
2021-03-14,1726.965,1726.965,1726.965,1726.965,0.0
2021-03-15,1726.965,1734.583,1721.718,1731.756,52935.0
